Source,Target,Relation_Type,Context,Evidence_Ref,Weight,csv_line,pair_key,Original_Relation_Type,Suggested_Relation_Type,Audit_Flags,Audit_Note,Source_Name,Target_Name,Source_Role,Target_Role
ZLH-002,ZLH-043,待核-疑似误标,"卓著、德高望重的老作家如鲁迅、茅盾、翔秋日、蒋光慈、田汉、洪深,左联诣生前已从事创作和翻译的柔石、洪灵菲、应修人、潘漠华、郑伯奇、王任叔、阳翰笙、阿英、丁玲、张; .韩白罗、程应锡、路一、碧野、端木蕻良、潘应人、潘丙心等。工联北方部的重要活动有,1931年底、部分盟员参加北平学生南下示威囡去南京,抗议图民党反动派的投降卖国; 933年7月,《科学新闻》编辑曹京平(端木蕻良)遮照上级指示,同他和泥靼",左联词典 第104页; 左联词典 第111页; 左联词典 第166页; 左联词典 第274页; 左联词典 第500页,5,622,ZLH-002__ZLH-043,强关联-亲属,强关联-组织隶属,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,端木蕻良,核心领导,骨干成员
ZLH-002,ZLH-045,待核-疑似误标,"卓著、德高望重的老作家如鲁迅、茅盾、翔秋日、蒋光慈、田汉、洪深,左联诣生前已从事创作和翻译的柔石、洪灵菲、应修人、潘漠华、郑伯奇、王任叔、阳翰笙、阿英、丁玲、张; 等的回忆,担任过左联常委的还有茅盾、周扬、彭慧、沙汀、胡风、周文、任白戈、徐懋庸、何家槐、林淡秋等人。有的回忆录提供,杨潮,彭柏山、彭慧、周立波、梅益等也担任过; 动不多,1931年8月,丙申(茅盾)向它提交了一份学术报告《“五四“运动",左联词典 第104页; 左联词典 第108页; 左联词典 第109页; 左联词典 第239页; 左联词典 第272页,5,623,ZLH-002__ZLH-045,强关联-亲属,强关联-组织隶属,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,周立波,核心领导,骨干成员
ZLH-002,ZLH-046,强关联-组织隶属,"书作序,中篇《宪场》的内容以及茅盾对莲琴这两部作品的肯定与赞扬。我的习作生活是怎样开始的回忆录。葛琴作,载《文艺月报》1957年第3期。叙述井十年代在上海担任党",左联词典 第685页,4,624,ZLH-002__ZLH-046,强关联-组织隶属,,,,茅盾,邵荃麟,核心领导,骨干成员
ZLH-002,ZLH-047,待核-疑似误标,"平、蒋光慈。根据沙汀、任白戈、林淡秋、徐懋庸等的回忆,担任过左联常委的还有茅盾、周扬、彭慧、沙汀、胡风、周文",左联词典 第108页,5,625,ZLH-002__ZLH-047,强关联-亲属,强关联-组织隶属,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,茅盾,林淡秋,核心领导,骨干成员
ZLH-002,ZLH-048,强关联-组织隶属,"组织者“和积极筹备者,瞿秋日、茅盾、丁玲、周扬等都曾是宁的重要领导人,郭沫若则是东享左联的实际核心。左联是国际革命作家联盟所属的支部之一,萧三是常驻国际革命作家; 卓著、德高望重的老作家如鲁迅、茅盾、翔秋日、蒋光慈、田汉、洪深,左联诣生前已从事创作和翻译的柔石、洪灵菲、应修人、潘漠华、郑伯奇、王任叔、阳翰笙、阿英、丁玲、张; 朐也频、柔石、殷夫、冯筹被害和王任叔的被捕发表《中国左翼作家联盟为国民党",左联词典 第102页; 左联词典 第104页; 左联词典 第141页; 左联词典 第228页; 左联词典 第281页,4,626,ZLH-002__ZLH-048,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,王任叔,核心领导,骨干成员
ZLH-002,ZLH-050,强关联-组织隶属,"组织者“和积极筹备者,瞿秋日、茅盾、丁玲、周扬等都曾是宁的重要领导人,郭沫若则是东享左联的实际核心。左联是国际革命作家联盟所属的支部之一,萧三是常驻国际革命作家",左联词典 第102页,4,627,ZLH-002__ZLH-050,强关联-组织隶属,,,,茅盾,于黑丁,核心领导,骨干成员
ZLH-002,ZLH-053,强关联-组织隶属,"抗议书,鲁迅发去唁电,郁达夫、茅盾、洪深、鲁迅、田汉、丁玲等九位作家联名发表(为横死之小林遗族募捐启》慰伶小林君家族,表示中国著作界对小林君之敬意。“5月14日; 文章最后说明自己同巴金、韶风、黄源等人的关系,为他们辩诬,并严厉批评了“拉大旗作为虎皮,"""""""".倩势(!》定人罪名,而丝重得可怕的横暴者“。此文后载8月15日; 民众的抗日热情。同年2月4日,茅盾、鲁迅等43位左翼作家和文化界人士联名",左联词典 第328页; 左联词典 第330页; 左联词典 第345页; 左联词典 第457页; 左联词典 第623页,4,628,ZLH-002__ZLH-053,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,黄源,核心领导,骨干成员
ZLH-002,ZLH-054,强关联-组织隶属,撰稿人有宋阳(瞿秋白)、鲁迅、茅盾、丁玲、蓬子、金丁、冰莹、周起应(周扬)、白薇、洪深、张天鬟.许幸之、田汉、沈端先(夏衍)、陶晶孙,左联词典 第483页,4,629,ZLH-002__ZLH-054,强关联-组织隶属,,,,茅盾,许幸之,核心领导,骨干成员
ZLH-002,ZLH-058,待核-疑似误标,"组织者“和积极筹备者,瞿秋日、茅盾、丁玲、周扬等都曾是宁的重要领导人,郭沫若则是东享左联的实际核心。左联是; 步文艺书刊,如《创造十年》(郭沫若)、《菊芬》、《最后的微笑5》s《异邦与故国》(以上蒋光慈)、《文凭》(茅盾译)、《流亡》,《归家》(以上; 名贺志远,却劣迹b135不改,茅盾写杂文《文学导报与生意经》,雪苇写杂文《污秽进行曲)对他进行揭露批判,在报刊上发表翻译高尔基作品多篇。张天虚(1",左联词典 第102页; 左联词典 第168页; 左联词典 第236页; 左联词典 第274页; 左联词典 第281页,5,630,ZLH-002__ZLH-058,强关联-亲属,弱关联-论战,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,郭沫若,核心领导,骨干成员
ZLH-002,ZLH-059,强关联-组织隶属,"卓著、德高望重的老作家如鲁迅、茅盾、翔秋日、蒋光慈、田汉、洪深,左联诣生前已从事创作和翻译的柔石、洪灵菲、应修人、潘漠华、郑伯奇、王任叔、阳翰笙、阿英、丁玲、张; 是左翼诗坛一位活既的青年诗人。白薇(1894--1987)左翼诗人、剧作家。女,幼名黄醌,又名黄彰、黄素如。湖南资兴人。1928年,在《奔流》月州发表三幕社会悲; 国》(以上蒋光慈)、《文凭》(茅盾译)、《流亡》,《归家》(以上洪灵菲)",左联词典 第104页; 左联词典 第166页; 左联词典 第168页; 左联词典 第483页; 左联词典 第486页,4,631,ZLH-002__ZLH-059,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,白薇,核心领导,骨干成员
ZLH-002,ZLH-060,待核-疑似误标,"一一我们的庆祝》.贺词由鲁迅、茅盾、丁玲、曹靖华、洛扬(汞雪峰)、奕如(夏衍),适夷联名签署.同年12月,中苏两国政府恢复邦交,左联发表《中国著作家为中苏复交致",左联词典 第132页,5,632,ZLH-002__ZLH-060,强关联-亲属,强关联-组织隶属,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,茅盾,鲁彦,核心领导,骨干成员
ZLH-002,ZLH-061,强关联-组织隶属,"国》(以上蒋光慈)、《文凭》(茅盾译)、《流亡》,《归家》(以上洪灵菲)、《挣扎》(楼建南)、《诗稿》(胡也频)、《爱与仇》(森堡)、《炸弹与征鸟》(白薇),《",左联词典 第168页,4,633,ZLH-002__ZLH-061,强关联-组织隶属,,,,茅盾,朱镜我,核心领导,普通成员
ZLH-002,ZLH-063,待核-疑似误标,"常委周全平、蒋光慈。根据沙汀、任白戈、林淡秋、徐懋庸等的回忆,担任过左联常委的还有茅盾、周扬、彭慧、沙汀、胡风、周文; 动不多,1931年8月,丙申(茅盾)向它提交了一份学术报告《“五四“运动的检讨》C见《文学导报1卷2期),这是仅见的一次理论研究活劫。1932年初左联秘书处通过; 抗议书,鲁迅发去唁电,郁达夫、茅盾、洪深、鲁迅、田汉、丁玲等九位作家联名发表(为横死之小林遗族募捐启》慰伶小林君家族",左联词典 第108页; 左联词典 第109页; 左联词典 第328页; 左联词典 第520页; 左联词典 第537页,5,634,ZLH-002__ZLH-063,强关联-亲属,弱关联-通信,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,任白戈,核心领导,普通成员
ZLH-002,ZLH-069,待核-疑似误标,"、《黑地狱》等剧本,还和洪深、张庚、沈起予合作独幕剧《洋白精》(载《光明》);1937年“七.七“事变爆发,啧鹤立即参加集体创作《保卫卢沟桥》,他参加了这个三幕; 版。葛琴这两本书出版后,老作家茅盾发表评论,给予好评。于伶(1907一1997)左翰戏剧家于伶,原名任禹成,笔名尤赢、沙驼等,江苏宜兴人。“孤岛“时期又改名“于; 林娜、林淡秋、邵浆美、邵灵芬、茅盾、郭沫若、郜达夫、洪深、侯枫、夏七尊、",左联史 第500页; 左联史 第505页; 左联史 第579页; 左联史 第594页; 左联史 第725页,5,635,ZLH-002__ZLH-069,强关联-亲属,强关联-组织隶属,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,张庚,核心领导,普通成员
ZLH-002,ZLH-070,强关联-组织隶属,"、胡风《国家动员与地方事件》、茅盾《爆竹声以后》等文字。这些都是左联作家们共同发出的第一声抗战的呐喊,声震环宇。“卢沟桥事变“爆发,全民抗战起来后,流亡海外十年",左联史 第725页,4,636,ZLH-002__ZLH-070,强关联-组织隶属,,,,茅盾,塞克,核心领导,普通成员
ZLH-002,ZLH-071,待核-疑似误标,"许寿裳的讲演稿《鲁迅的生活》、李霁野的散文《听雁》是冯雪峰约来的。征集到茅盾的小说《“一个────────; 》、胡风的评论《新波底木刻》、茅盾对艾芜中篇小说《春天》的评论等。本辑于1937年3月25日出版。丛刊第3辑名《收获》,内容有翻译小说《一面旗子》(德国威利.布",左联史 第619页; 左联史 第620页,5,637,ZLH-002__ZLH-071,强关联-亲属,强关联-组织隶属,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,茅盾,李霁野,核心领导,普通成员
ZLH-002,ZLH-073,强关联-组织隶属,"组织者“和积极筹备者,瞿秋日、茅盾、丁玲、周扬等都曾是宁的重要领导人,郭沫若则是东享左联的实际核心。左联是国际革命作家联盟所属的支部之一,萧三是常驻国际革命作家",左联词典 第102页,4,638,ZLH-002__ZLH-073,强关联-组织隶属,,,,茅盾,王余杞,核心领导,普通成员
ZLH-002,ZLH-074,强关联-组织隶属,沈起予、林语堂、洪深、周瘦鹃、茅盾、陈望道、郭沫若、夏七葛、张天翼、傅东华、叶绍钧、郑振铎、郑伯奇、赵家璧、黎烈女、鲁迅、谢冰心、丰子恺共同签署《文艺界同人为团,左联史 第440页,4,639,ZLH-002__ZLH-074,强关联-组织隶属,,,,茅盾,严文井,核心领导,普通成员
ZLH-002,ZLH-080,强关联-组织隶属,"期。收鲁迅1933年8月1日和茅盾8月4日致家骏(魏猛克)、企霞(陈企霞)两封谈连环图面的信,信前有编; 和深思。左联回忆录残稿回忆录.陈企霞作,载《上海鲁迅研究》《期,百家出版社1991年6月出版.回忆参加左联的经过,叙述当年在左联小组会上见到胡风的印象,“那时我",左联词典 第457页; 左联词典 第619页,4,640,ZLH-002__ZLH-080,强关联-组织隶属,,,,茅盾,陈企霞,核心领导,普通成员
ZLH-002,ZLH-081,强关联-组织隶属,"、柳倩,林林等左翼诗人的诗以及陈白尘的剧本,新波、力群、野夫的木刻。同年,国民党当局以“每期几乎都有鲁迅的文章“之罪名查禁此刊。同年8月1日第5期出版后停刊,共",左联词典 第486页,4,641,ZLH-002__ZLH-081,强关联-组织隶属,,,,茅盾,陈白尘,核心领导,普通成员
ZLH-002,ZLH-082,强关联-组织隶属,"日2卷2号。指出鲁迅、郭沫苷、茅盾、巴金、张天翼、靳以、沈起子、沙汀、艾芜、夏札、欧阳山、丽尼、齐同、屈轶、芹萝、蒋牧良、萧军等作家创作质量的丰富“,端木芷良、",左联词典 第431页,4,642,ZLH-002__ZLH-082,强关联-组织隶属,,,,茅盾,宋之的,核心领导,普通成员
ZLH-002,ZLH-083,强关联-组织隶属,"国左翼作家联盟东京分盟。不久和林焕平、欧阳凡海等创办《东流》文艺月刊,在该刊发表小说《者衣》、《改嫁》。1935年5月,命杜宣、魏猛克、林焕平、陈辛人、林林、邢; ──────────左联词典者林焕平,东流文艺月刊社发行;2卷4期起编辑、发行者为陈达人),1934年8月在日本东京创刊。主要撰稿人林焕平、魏晋、林林、陈十鹄、; 、张天翼、张松如、阿英、陈沂、林焕平、茅盾、郁达夫等31位盟员作家在左联",左联词典 第259页; 左联词典 第492页; 左联词典 第520页; 左联词典 第619页; 左联词典 第624页,4,643,ZLH-002__ZLH-083,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,林焕平,核心领导,普通成员
ZLH-002,ZLH-084,待核-疑似误标,"明、刘御、刘昭、柳风、廖鲁言、陆万美、路一、罗竹风、马纪刚、潘应人、淮岛、齐同、秦川、石啸冲、师田手、苏凡(潘丙心)、许密音、徐密、冈夫(王玉堂)、王景任、伍石; 火灾》,金丁《反复》,陆绿曦(陆万美)《迎向死灭走去》,木农(公木)《父与子》,松之的《动荡中的北平》与《战线》,孙席珍的诗《遣怀(4首)》,评论与研究有谷万川; 字》(鲁迅)、《关于新文字》(茅盾)、《中国话写法拉丁化与土话方言》和《",左联史 第49页; 左联史 第50页; 左联史 第61页; 左联史 第527页; 左联史 第548页,5,644,ZLH-002__ZLH-084,强关联-亲属,强关联-组织隶属,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,茅盾,陆万美,核心领导,普通成员
